Sample,TVOC,eCO2
"410,Raw H2 11016 \tRaw Ethanol 15978"
"411,TVOC 60000 ppb\teCO2 57330 ppm"
"412,Raw H2 11011 \tRaw Ethanol 15971"
"413,TVOC 60000 ppb\teCO2 57330 ppm"
"414,Raw H2 11007 \tRaw Ethanol 15969"
"415,TVOC 60000 ppb\teCO2 57330 ppm"
"416,Raw H2 11008 \tRaw Ethanol 15972"
"417,TVOC 60000 ppb\teCO2 57330 ppm"
"418,Raw H2 11005 \tRaw Ethanol 15968"
"419,TVOC 60000 ppb\teCO2 57330 ppm"
"420,Raw H2 11004 \tRaw Ethanol 15967"
"421,TVOC 60000 ppb\teCO2 57330 ppm"
"422,Raw H2 11005 \tRaw Ethanol 15970"
"423,TVOC 60000 ppb\teCO2 57330 ppm"
"424,Raw H2 11005 \tRaw Ethanol 15971"
"425,TVOC 60000 ppb\teCO2 57330 ppm"
"426,Raw H2 11007 \tRaw Ethanol 15973"
"427,TVOC 60000 ppb\teCO2 57330 ppm"
"428,Raw H2 11008 \tRaw Ethanol 15974"
"429,TVOC 60000 ppb\teCO2 57330 ppm"
"430,Raw H2 11010 \tRaw Ethanol 15969"
"431,TVOC 60000 ppb\teCO2 57330 ppm"
"432,Raw H2 11008 \tRaw Ethanol 15971"
"433,TVOC 60000 ppb\teCO2 57330 ppm"
"434,Raw H2 11006 \tRaw Ethanol 15966"
"435,TVOC 60000 ppb\teCO2 57330 ppm"
"436,Raw H2 11005 \tRaw Ethanol 15969"
"437,TVOC 60000 ppb\teCO2 57330 ppm"
"438,Raw H2 11008 \tRaw Ethanol 15968"
"439,TVOC 60000 ppb\teCO2 57330 ppm"
"440,Raw H2 11011 \tRaw Ethanol 15969"
"441,TVOC 60000 ppb\teCO2 57330 ppm"
"442,Raw H2 11010 \tRaw Ethanol 15968"
"443,TVOC 60000 ppb\teCO2 57330 ppm"
"444,Raw H2 11009 \tRaw Ethanol 15965"
"445,TVOC 60000 ppb\teCO2 57330 ppm"
"446,Raw H2 11012 \tRaw Ethanol 15967"
"447,****Baseline values: eCO2: 0x95B6 & TVOC: 0x93F1"
"448,TVOC 60000 ppb\teCO2 57330 ppm"
